stn;time;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hto000d0;qhto000d0;mhto000d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0
INNSWZ;20210915;-;-;-;-;-;-;-;-;-;-;-;-;19.5;0;0;18.3;0;0;24.1;0;0;17.9;0;0;19.7;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210916;-;-;-;-;-;-;-;-;-;-;-;-;16.5;0;0;15.7;0;0;22.4;0;0;15.5;0;0;18.0;0;0;-;-;-;-;-;-;-;-;-;17.6;0;0
INNSWZ;20210917;-;-;-;-;-;-;18.5;0;0;-;-;-;18.6;0;0;14.6;0;0;22.1;0;0;14.0;0;0;17.4;0;0;22.1;0;0;15.2;0;0;19.2;0;0;15.0;0;0
INNSWZ;20210918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.0;0;0
INNSWZ;20210919;-;-;-;-;-;-;-;-;-;-;-;-;11.4;0;0;10.8;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210920;-;-;-;-;-;-;-;-;-;-;-;-;13.6;0;0;13.0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.2;0;0
INNSWZ;20210921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.3;0;0
INNSWZ;20210922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16.6;0;0;10.0;0;0;13.3;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210923;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210924;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210926;-;-;-;-;-;-;-;-;-;-;-;-;16.4;0;0;13.6;0;0;20.2;0;0;12.5;0;0;16.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210927;-;-;-;-;-;-;-;-;-;-;-;-;18.2;0;0;16.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.5;0;0
INNSWZ;20210928;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.0;0;0
INNSWZ;20210929;-;-;-;-;-;-;-;-;-;-;-;-;14.9;0;0;11.0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20210930;-;-;-;-;-;-;-;-;-;-;-;-;12.2;0;0;9.0;0;0;-;-;-;-;-;-;12.5;0;0;-;-;-;-;-;-;-;-;-;9.6;0;0
INNSWZ;20211001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.4;0;0
INNSWZ;20211002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23.6;0;0;12.3;0;0;18.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211003;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.9;0;0;10.8;0;0;11.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211005;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13.5;0;0;7.3;0;0;10.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211008;-;-;-;-;-;-;12.5;0;0;-;-;-;-;-;-;-;-;-;15.4;0;0;6.1;0;0;10.2;0;0;15.4;0;0;6.2;0;0;11.9;0;0;-;-;-
INNSWZ;20211009;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211010;-;-;-;-;-;-;-;-;-;-;-;-;8.6;0;0;5.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211011;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.8;0;0
INNSWZ;20211012;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.8;0;-8;4.2;0;-8;7.9;0;-8;10.8;0;-15;5.2;0;-15;9.1;0;-15;-;-;-
INNSWZ;20211013;-;-;-;-;-;-;-;-;-;-;-;-;7.9;0;0;3.9;0;0;-;-;-;-;-;-;-;-;-;12.4;0;0;6.7;0;0;9.5;0;0;-;-;-
INNSWZ;20211014;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.0;0;0
INNSWZ;20211015;-;-;-;-;-;-;-;-;-;-;-;-;10.7;0;0;6.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.0;0;0
INNSWZ;20211017;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211018;-;-;-;17.0;0;-100;-;-;-;-;-;-;11.3;0;0;8.5;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211019;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.5;0;0
INNSWZ;20211020;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211021;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211022;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11.4;0;0;7.2;0;0;8.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211023;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211024;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.1;0;0;3.3;0;0;7.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211025;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16.3;0;0;5.1;0;0;9.2;0;0;16.3;0;0;5.1;0;0;11.8;0;0;-;-;-
INNSWZ;20211026;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.7;0;0;5.4;0;0;9.7;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211027;-;-;-;-;-;-;-;-;-;-;-;-;8.6;0;0;5.5;0;0;11.1;0;0;4.6;0;0;7.5;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.0;0;0;3.0;0;0;7.1;0;0;-;-;-;-;-;-;-;-;-;3.0;0;0
INNSWZ;20211029;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211030;-;-;-;-;-;-;-;-;-;-;-;-;16.0;0;-8;11.3;0;-8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211031;-;-;-;-;-;-;-;-;-;-;-;-;15.9;0;0;12.0;0;0;21.3;0;-4;7.9;0;-4;13.3;0;-4;-;-;-;-;-;-;-;-;-;8.1;0;-8
INNSWZ;20211101;-;-;-;-;-;-;-;-;-;11.7;0;0;8.7;0;0;7.3;0;0;-;-;-;-;-;-;9.7;0;0;-;-;-;-;-;-;-;-;-;10.2;0;0
INNSWZ;20211102;-;-;-;-;-;-;-;-;-;-;-;-;5.9;0;0;4.3;0;0;-;-;-;-;-;-;7.4;0;0;-;-;-;-;-;-;-;-;-;5.5;0;0
INNSWZ;20211103;-;-;-;-;-;-;-;-;-;4.2;0;0;6.9;0;0;5.4;0;0;-;-;-;-;-;-;5.9;0;0;-;-;-;-;-;-;-;-;-;3.2;0;0
INNSWZ;20211104;-;-;-;-;-;-;-;-;-;-;-;-;5.8;0;0;4.0;0;0;-;-;-;-;-;-;5.6;0;0;-;-;-;-;-;-;-;-;-;4.4;0;0
INNSWZ;20211105;-;-;-;-;-;-;-;-;-;-;-;-;5.4;0;0;2.0;0;0;10.9;0;-1;1.5;0;-1;5.3;0;-1;-;-;-;-;-;-;-;-;-;2.6;0;0
INNSWZ;20211106;-;-;-;-;-;-;-;-;-;-;-;-;3.4;0;0;0.5;0;0;-;-;-;-;-;-;3.3;0;0;-;-;-;-;-;-;-;-;-;-0.1;0;0
INNSWZ;20211107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.5;0;0;-;-;-;-;-;-;-;-;-;-0.9;0;0
INNSWZ;20211108;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.6;0;-7;0.2;0;-7;3.7;0;-7;7.6;0;-14;0.2;0;-14;5.1;0;-14;-;-;-
INNSWZ;20211110;-;-;-;-;-;-;-;-;-;-;-;-;4.7;0;0;3.9;0;0;6.4;0;0;2.7;0;0;4.5;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.5;0;0;3.0;0;0;5.4;0;0;-;-;-;-;-;-;-;-;-;3.0;0;0
INNSWZ;20211112;4.9;0;0;-;-;-;-;-;-;-;-;-;5.9;0;0;5.0;0;0;6.8;0;0;3.2;0;0;5.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211113;-;-;-;-;-;-;-;-;-;5.2;0;0;7.4;0;0;7.1;0;0;7.5;0;0;4.3;0;0;6.4;0;0;-;-;-;-;-;-;-;-;-;4.3;0;0
INNSWZ;20211114;-;-;-;-;-;-;6.1;0;0;-;-;-;6.2;0;0;5.5;0;0;9.4;0;0;4.4;0;0;7.2;0;0;9.4;0;0;6.1;0;0;8.0;0;0;6.5;0;0
INNSWZ;20211115;-;-;-;-;-;-;6.6;0;0;-;-;-;6.6;0;0;5.7;0;0;8.4;0;-1;4.2;0;-1;6.5;0;-1;8.4;0;-1;6.1;0;-1;7.3;0;-1;4.2;0;0
INNSWZ;20211116;-;-;-;-;-;-;-;-;-;5.4;0;0;-;-;-;-;-;-;6.6;0;0;5.4;0;0;5.9;0;0;-;-;-;-;-;-;-;-;-;5.4;0;0
INNSWZ;20211117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.6;0;0;3.9;0;0;4.8;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.4;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.5;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211122;-;-;-;-;-;-;5.2;0;0;-;-;-;-;-;-;-;-;-;5.5;0;0;4.0;0;0;4.8;0;0;5.4;0;0;4.0;0;0;4.8;0;0;-;-;-
INNSWZ;20211123;-;-;-;-;-;-;-;-;-;-;-;-;4.7;0;0;4.4;0;0;6.4;0;0;4.4;0;0;5.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211124;-;-;-;-;-;-;2.5;0;0;-;-;-;3.2;0;0;2.3;0;0;4.7;0;-3;2.2;0;-3;3.8;0;-3;4.7;0;-6;2.5;0;-6;4.1;0;-6;3.8;0;0
INNSWZ;20211125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.6;0;0
INNSWZ;20211126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211127;-;-;-;-;-;-;-;-;-;-;-;-;2.1;0;0;1.4;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.4;0;0
INNSWZ;20211129;-;-;-;-;-;-;-;-;-;-;-;-;0.1;0;0;-1.0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211130;-;-;-;-;-;-;-;-;-;-;-;-;1.7;0;0;1.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.1;0;0
INNSWZ;20211201;-;-;-;-;-;-;-;-;-;0.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.7;0;0
INNSWZ;20211202;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;0;-0.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.1;0;0
INNSWZ;20211204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211207;-;-;-;-;-;-;-;-;-;-;-;-;2.6;0;0;0.7;0;0;5.1;0;-6;-1.6;0;-6;0.8;0;-6;5.1;0;-11;-0.5;0;-11;1.9;0;-11;-;-;-
INNSWZ;20211208;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;0;0.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.6;0;0
INNSWZ;20211209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.1;0;0
INNSWZ;20211210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.3;0;0;-2.6;0;0;0.1;0;0;-;-;-
INNSWZ;20211211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211212;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.2;0;0;0.5;0;0;1.2;0;0;2.2;0;0;0.5;0;0;1.5;0;0;-;-;-
INNSWZ;20211215;-;-;-;-;-;-;-;-;-;-;-;-;1.5;0;0;1.3;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211216;-;-;-;-;-;-;-;-;-;1.5;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.2;0;0
INNSWZ;20211217;-;-;-;-;-;-;-;-;-;-;-;-;1.5;0;0;0.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.3;0;0
INNSWZ;20211219;-;-;-;-;-;-;-0.5;0;0;-;-;-;-0.5;0;0;-1.1;0;0;0.6;0;0;-1.6;0;0;-0.4;0;0;0.6;0;0;-0.9;0;0;-0.2;0;0;-;-;-
INNSWZ;20211220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;-1;-1.8;0;-1;-0.5;0;-1;-;-;-;-;-;-;-;-;-;-1.8;0;0
INNSWZ;20211221;-;-;-;-;-;-;-;-;-;-;-;-;-0.5;0;0;-1.3;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211222;-;-;-;-;-;-;-;-;-;-;-;-;-2.1;0;0;-3.1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.1;0;0
INNSWZ;20211223;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.6;0;0;-3.7;0;0;0.0;0;0;-4.2;0;0
INNSWZ;20211224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211226;-;-;-;-;-;-;-;-;-;-;-;-;4.0;0;0;2.9;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20211227;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.6;0;0;1.0;0;0;3.8;0;0;1.6;0;0
INNSWZ;20211228;-;-;-;-;-;-;-;-;-;-;-;-;6.5;0;0;5.7;0;0;-;-;-;-;-;-;-;-;-;8.9;0;0;3.5;0;0;5.8;0;0;-;-;-
INNSWZ;20211229;-;-;-;-;-;-;5.1;0;0;-;-;-;8.0;0;0;6.9;0;0;-;-;-;-;-;-;-;-;-;5.9;0;0;4.5;0;0;5.1;0;0;4.9;0;0
INNSWZ;20211230;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.2;0;0
INNSWZ;20211231;-;-;-;-;-;-;4.5;0;0;-;-;-;4.7;0;0;3.1;0;0;-;-;-;-;-;-;-;-;-;10.3;0;0;2.2;0;0;6.3;0;0;-;-;-
INNSWZ;20220101;-;-;-;-;-;-;-;-;-;1.4;0;0;3.8;0;0;2.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.4;0;0
INNSWZ;20220102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.1;0;0
INNSWZ;20220103;-;-;-;-;-;-;7.9;0;0;-;-;-;7.7;0;0;7.0;0;0;-;-;-;-;-;-;-;-;-;10.6;0;0;7.6;0;0;9.0;0;0;-;-;-
INNSWZ;20220104;-;-;-;-;-;-;-;-;-;-;-;-;10.3;0;0;5.5;0;0;15.8;0;-7;5.2;0;-7;9.6;0;-7;15.8;0;-14;6.6;0;-14;11.4;0;-14;6.5;0;0
INNSWZ;20220105;-;-;-;-;-;-;-;-;-;-;-;-;1.0;0;0;0.4;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.2;0;0
INNSWZ;20220106;-;-;-;-;-;-;-;-;-;-;-;-;0.7;0;0;-1.7;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.1;0;0
INNSWZ;20220107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.2;0;0;-3.7;0;0;-0.1;0;0;-3.7;0;0
INNSWZ;20220108;-;-;-;-;-;-;-;-;-;-;-;-;5.2;0;0;2.8;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.7;0;0
INNSWZ;20220110;-;-;-;-;-;-;-;-;-;-;-;-;0.3;0;0;-2.3;0;0;3.2;0;0;-2.9;0;0;0.7;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220111;-;-;-;-;-;-;-2.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.3;0;0;-4.2;0;0;-1.2;0;0;-4.3;0;0
INNSWZ;20220112;-;-;-;-;-;-;-3.3;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.4;0;0;-5.7;0;0;-2.3;0;0;-;-;-
INNSWZ;20220113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220115;-;-;-;-;-;-;-;-;-;-;-;-;-0.6;0;0;-1.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220116;-;-;-;-;-;-;-;-;-;-1.7;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.4;0;0
INNSWZ;20220117;-;-;-;-;-;-;-;-;-;-;-;-;2.5;0;0;1.1;0;0;-;-;-;-;-;-;-;-;-;5.9;0;0;0.4;0;0;3.1;0;0;-;-;-
INNSWZ;20220118;-;-;-;-;-;-;-;-;-;-1.6;0;0;-0.5;0;0;-1.7;0;0;4.0;0;0;-1.9;0;0;0.3;0;0;-;-;-;-;-;-;-;-;-;-1.6;0;0
INNSWZ;20220119;-;-;-;-;-;-;-;-;-;-;-;-;1.9;0;0;1.2;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-3.3;0;0
INNSWZ;20220120;-;-;-;-;-;-;1.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.3;0;0;1.0;0;0;1.6;0;0;0.7;0;0
INNSWZ;20220121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.8;0;0;-0.7;0;0;1.2;0;0;-;-;-
INNSWZ;20220122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.2;0;-1;-3.7;0;-1;-0.6;0;-1;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.0;0;0;-3.2;0;0;-1.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220128;-;-;-;-;-;-;-;-;-;-;-;-;2.7;0;0;0.6;0;0;-;-;-;-;-;-;-;-;-;6.1;0;0;0.4;0;0;3.1;0;0;-;-;-
INNSWZ;20220129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.6;0;0
INNSWZ;20220130;-;-;-;-;-;-;-;-;-;-;-;-;3.3;0;0;1.0;0;0;7.9;0;0;0.4;0;0;4.0;0;0;7.9;0;0;2.9;0;0;5.4;0;0;-;-;-
INNSWZ;20220131;-;-;-;-;-;-;-;-;-;-;-;-;4.1;0;0;1.8;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.2;0;0
INNSWZ;20220201;-;-;-;-;-;-;-;-;-;1.7;0;0;-;-;-;-;-;-;2.1;0;-6;0.3;0;-6;1.1;0;-6;1.9;0;-13;0.4;0;-13;1.0;0;-13;0.5;0;0
INNSWZ;20220202;-;-;-;-;-;-;-;-;-;-;-;-;4.3;0;0;3.6;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.4;0;-1;1.5;0;-1;5.6;0;-1;1.8;0;0
INNSWZ;20220204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
INNSWZ;20220205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
